lng,lat,timestamp_added,status,reward_scale,payer,owner,nonce,name,mode,location_hex,location,last_poc_challenge,last_change_block,geocode,gain,elevation,block_added,block,address
-104.87537419441428,39.69511305225506,2021-10-30T00:01:27.000000Z,"{'timestamp': '2022-04-09T12:58:53.318000Z', 'online': 'online', 'listen_addrs': ['/ip4/70.58.23.1/tcp/44158', '/p2p/11JUmGkyKHgaRYJnM17YuSJhdM5ABHTdfKYUvEPT1xU9SQQ6MYa/p2p-circuit/p2p/112jc8P56z5Gb9yiB7wuJiMWfm7EEzEuBjf5HkFJyXmzR3S54aRB'], 'height': 1304374}",0.1146240234375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14cAtJqZRfWwAMLP3Porqdrd5wTNd2QLemLRZjpPQ9oDqU9imrj,4,magic-lilac-orangutan,full,88268cc205fffff,8c268cc204abdff,1305674,1305674,"{'short_street': 'E Kansas Cir', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Kansas Circle', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,4,1076089,1305776,112jc8P56z5Gb9yiB7wuJiMWfm7EEzEuBjf5HkFJyXmzR3S54aRB
-105.05813906959517,39.758457353490456,2021-10-29T23:01:26.000000Z,"{'timestamp': '2022-04-04T16:46:44.519000Z', 'online': 'online', 'listen_addrs': ['/ip4/73.95.107.133/tcp/44158'], 'height': 1297357}",0.230560302734375,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,143dDNioCvShUmZyJeLLNWW7BLkEhjULTET49YfWHt2YZw5y6sF,3,shiny-tiger-python,full,88268cd84bfffff,8c268cd84b985ff,1304893,1305662,"{'short_street': 'W 29th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 29th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,5,1076022,1305776,11op5t8pHqrMwn5BWJERP1GEtfWuJXniu3zaQqRXFAJ7uf7wndV
-104.95886127888733,39.740187691375596,2021-10-29T22:33:35.000000Z,"{'timestamp': '2022-04-08T03:35:41.630000Z', 'online': 'online', 'listen_addrs': ['/p2p/112tyii35HFFjM7ugdHpHot3ttjMJWPkdnAQXh1xjfJnDkF84Cnx/p2p-circuit/p2p/1122MvQ1YtrfFmEmKUc2vrCpUSjHPSBiUHaJV9E7MUYHC1HSsHhx'], 'height': 1302442}",0.09161376953125,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,13fr2viR9Ejc8ZgmQDqKJmcJYdBRAx2weoXm21YVctzUyhmF5z8,1,faint-tangelo-reindeer,full,88268cdad3fffff,8c268cdad2985ff,1304852,1305755,"{'short_street': 'E Colfax Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Colfax Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,5,1075994,1305776,1122MvQ1YtrfFmEmKUc2vrCpUSjHPSBiUHaJV9E7MUYHC1HSsHhx
-105.01442033703655,39.687868213142735,2021-10-29T20:52:55.000000Z,"{'timestamp': '2022-04-10T09:47:03.097000Z', 'online': 'online', 'listen_addrs': ['/p2p/112sjfKyv9P1DAsuw3eapHCJRewZY2Pa511yLxnoHtWEFfWQrzSo/p2p-circuit/p2p/1177cbDSdxxUfKGnpMQqfhyD76qTPjoN8qahx5e3jGPCF6Gsh4N'], 'height': 1305585}",0.1846923828125,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,13qhbhaqn23nv6QvT2QeD6nNGyU5s89YfThvWNK2k2qs2fnyTKv,5,jolly-walnut-gecko,full,88268cd881fffff,8c268cd8816d5ff,1305284,1305755,"{'short_street': 'S Wyandot St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Wyandot Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,5,1075899,1305776,1177cbDSdxxUfKGnpMQqfhyD76qTPjoN8qahx5e3jGPCF6Gsh4N
-104.90908213708758,39.69471047449392,2021-10-29T19:49:32.000000Z,"{'timestamp': '2022-03-12T11:26:59.545000Z', 'online': 'offline', 'listen_addrs': ['/p2p/11MoYy1M2uQjWNouQzwBRkWfTpSyRNQ9WBNgVpSirrmEMw3HfbX/p2p-circuit/p2p/112V4gHXRs4i7FFroRuozzmoBbuaiycC89tDg582YmrG7gsa8Cao'], 'height': 1263171}",0.214996337890625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,135snW9ve3kd1zUTzif7Ut2Lw75eGFiSepcbqWoMMZu6rKMkbEu,1,suave-pear-perch,full,88268cc353fffff,8c268cc353897ff,1263401,1263476,"{'short_street': 'S Niagara St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Niagara Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1075836,1305776,112V4gHXRs4i7FFroRuozzmoBbuaiycC89tDg582YmrG7gsa8Cao
-105.04570003174021,39.757385626994314,2021-10-29T16:48:36.000000Z,"{'timestamp': '2022-04-06T07:05:16.107000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.53.189.239/tcp/44158', '/p2p/112U1gCs19dgKkjed7TJakGWdQe9i6bXbrW6bstmhBUzCktsJkPe/p2p-circuit/p2p/11txRWzhnP42gtbsoUxfua9AWZCCVPKF3iSZrzG5xHnaEKnyR6Q'], 'height': 1299700}",0.1921234130859375,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,14YqkFgqqW7AJnxN9rETr3bGKeYbi5pvBS5g6QiSjjkVEL6Hvgi,1,long-fuchsia-cricket,full,88268cda37fffff,8c268cda36851ff,1305598,1305626,"{'short_street': 'Utica St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Utica Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,5,1075653,1305776,11txRWzhnP42gtbsoUxfua9AWZCCVPKF3iSZrzG5xHnaEKnyR6Q
-104.98544847508984,39.6799748658985,2021-10-29T06:57:02.000000Z,"{'timestamp': '2022-02-20T18:58:02.130000Z', 'online': 'offline', 'listen_addrs': ['/ip4/75.113.68.42/tcp/44158'], 'height': 1}",0.27923583984375,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,13JmWwE8pmQ5W7FE4rF6tM9oTVTrc61kEr1JsAzXUvx8tJY617u,2,spicy-felt-fish,full,88268cc325fffff,8c268cc324923ff,1107765,1107953,"{'short_street': 'S Sherman St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Sherman Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",80,3,1075066,1305776,112BubEKWPiuBDkWYSTJbrPmdvCjozqTts2n16NZqaafeuxBUfps
-104.98531094020989,39.67983384256019,2021-10-29T06:41:26.000000Z,"{'timestamp': '2021-12-05T22:47:24.698000Z', 'online': 'offline', 'listen_addrs': ['/p2p/115Q3fX2f6HZ2BNW1D6BnGYMgRiF6XNM6ZHquUuwdLgx3sU3CPJ/p2p-circuit/p2p/112J7McHcUA6Ac9myXL12ShS6BeUGoK7GEq6k1prvnG6BJtWLAm3'], 'height': 1126249}",0.17236328125,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,13JmWwE8pmQ5W7FE4rF6tM9oTVTrc61kEr1JsAzXUvx8tJY617u,1,able-teal-cow,full,88268cc325fffff,8c268cc324935ff,1082851,1082851,"{'short_street': 'S Sherman St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Sherman Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,1,1075048,1305776,112J7McHcUA6Ac9myXL12ShS6BeUGoK7GEq6k1prvnG6BJtWLAm3
-105.03282594468497,39.711281749888904,2021-10-29T01:14:10.000000Z,"{'timestamp': '2022-04-08T13:29:47.768000Z', 'online': 'online', 'listen_addrs': ['/p2p/11oQDMpV84bC2dE7xCsJVhuyi3a1rNx3mo1E3beQjnk4PuhugAY/p2p-circuit/p2p/112bzTzSHi74Y3nQazuhm7k2zJRimTKdDr5x81s552T5x27ap4eC'], 'height': 1303008}",0.2308807373046875,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13uzC3PQzna9pdTrmgAtsWY5N6AN51bY1A1nGn4odMnz4qUboRG,2,soft-cotton-chinchilla,full,88268cd813fffff,8c268cd8125bbff,1305173,1305755,"{'short_street': 'S Knox Ct', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Knox Court', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",100,8,1074726,1305776,112bzTzSHi74Y3nQazuhm7k2zJRimTKdDr5x81s552T5x27ap4eC
-104.87287837388999,39.808725747947754,2021-10-28T21:16:36.000000Z,"{'timestamp': '2022-04-09T16:40:38.987000Z', 'online': 'online', 'listen_addrs': ['/ip4/24.8.65.101/tcp/44158', '/p2p/1121Ugt2VsQq3aLSiymjav2XMkUzeLDxbCaXa8vSU9BgikmcXjj9/p2p-circuit/p2p/115kp4bmgsK1yt1QQMJoubJ1EbMRzpSbjYJB3qLdHNE6LVDUjAJ'], 'height': 1304590}",0.0811767578125,13Zni1he7KY9pUmkXMhEhTwfUpL9AcEV1m2UbbvFsrU9QPTMgE3,1347TZZLnueyTmaQD3YvjciYFLUMuMMV8oX2kwfQvgkM93mBpxD,2,dizzy-grape-aphid,full,88268cd009fffff,8c268cd008347ff,1305306,1305724,"{'short_street': 'E 61st Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 61st Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,10,1074470,1305776,115kp4bmgsK1yt1QQMJoubJ1EbMRzpSbjYJB3qLdHNE6LVDUjAJ
-104.99122735967055,39.837912657953126,2021-10-28T17:14:20.000000Z,"{'timestamp': '2022-04-07T06:21:28.620000Z', 'online': 'online', 'listen_addrs': ['/ip4/71.205.208.22/tcp/44158'], 'height': 1301169}",0.81060791015625,14rb2UcfS9U89QmKswpZpjRCUVCVu1haSyqyGY486EvsYtvdJmR,13YcZ34gcvaweXveDExuvuZFkMU2nNDc8eUkqZeUGyjxuAY28wQ,2,handsome-currant-ostrich,full,882681a483fffff,8c2681a483619ff,1305456,1305626,"{'short_street': 'Dakin St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Dakin Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",50,5,1074221,1305776,112Ro4vQ2pgJ3LbxpHBMbkPJPDimst1ccaQoow4e31QskASoDmgE
-104.99772676865433,39.761999570257494,2021-10-28T03:00:05.000000Z,"{'timestamp': '2022-03-31T15:45:02.751000Z', 'online': 'online', 'listen_addrs': ['/ip4/174.16.89.121/tcp/44158'], 'height': 2795}",0.108367919921875,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,12x1twnsT3ffsPBnVLNk8nyirBewn6XZkxvL23VuCovqoRR7oyt,1,salty-mint-deer,full,88268cdac5fffff,8c268cdac4065ff,1304926,1305774,"{'short_street': '32nd St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': '32nd Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,36,1073345,1305776,11G3LWLEUP2JazJRK5jqAFXLtRQPdVpxbMkUSbZsxbjBH5JbHUB
-105.04793842491118,39.75511657698072,2021-10-27T17:54:22.000000Z,"{'timestamp': '2022-03-31T18:28:07.250000Z', 'online': 'online', 'listen_addrs': ['/ip4/71.218.102.19/tcp/44158', '/p2p/11ji1G56RaytQqW97QJLzG3pF8sg97x9rueGYioj7s5NB78jAzZ/p2p-circuit/p2p/11pSXLWHFQBxgpp1DFwTeqeLNEmJh9whUP9b5DvMX9uxRvHeDJo'], 'height': 1291362}",0.20947265625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14VaqkumvXZFPZDSsuZwNhLsZjz6T7hYpRhWW3xXyh2oBde2wpN,1,elegant-grey-kookaburra,full,88268cd85dfffff,8c268cd85d363ff,1305350,1305531,"{'short_street': 'W 26th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 26th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,1,1072807,1305776,11pSXLWHFQBxgpp1DFwTeqeLNEmJh9whUP9b5DvMX9uxRvHeDJo
-104.96903354753023,39.72424908306601,2021-10-27T16:17:28.000000Z,"{'timestamp': '2022-04-09T03:00:21.561000Z', 'online': 'online', 'listen_addrs': ['/p2p/112qV9GazT5KbpbqWj7aD4WTKAhfS6niHefYEVi1ct7v9dwokgeQ/p2p-circuit/p2p/11ad3YmsD2uDt3FDWqu7Vuar7eqaWM9RbhmFuhsa5Q3Hp4AcoHR'], 'height': 1303628}",0.036651611328125,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14sC4DgXBKgpo669GbRTkMmvwceW8Xwx1QrtSZdVmje6huthKGP,1,dry-ivory-jay,full,88268cda95fffff,8c268cda94697ff,1304887,1305755,"{'short_street': 'Humboldt St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Humboldt Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,1072715,1305776,11ad3YmsD2uDt3FDWqu7Vuar7eqaWM9RbhmFuhsa5Q3Hp4AcoHR
-104.99484529313696,39.735232107195806,2021-10-27T13:15:49.000000Z,"{'timestamp': '2022-04-06T11:38:05.383000Z', 'online': 'online', 'listen_addrs': ['/ip4/73.243.126.143/tcp/44158'], 'height': 1299981}",0.0705108642578125,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13XUuP7aijvRN8i3pm2mDhnwE5tgYDSrz22DFLpB88cmsTYTtgE,1,eager-hazelnut-fox,full,88268cda87fffff,8c268cda87a1bff,1305701,1305767,"{'short_street': 'Speer Blvd', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Speer Boulevard', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,25,1072526,1305776,112EChVQnydQvNEBmAwH6bFUX7d99tHVgvHamsRhiBrfWWhspEWy
-104.85484233064237,39.76841777766618,2021-10-27T03:09:12.000000Z,"{'timestamp': '2022-04-03T09:57:07.627000Z', 'online': 'online', 'listen_addrs': ['/ip4/76.25.170.30/tcp/44159'], 'height': 1295507}",0.29205322265625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13QkEdWDyyRoL1stStzmW22hGmeykCMAhiUc2gLMRRJGECLoZbQ,1,original-canvas-raven,full,88268cd0e1fffff,8c268cd0e1307ff,1305304,1305304,"{'short_street': 'E 37th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 37th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,1071957,1305776,112sNj2cC8GMNsNfvSf11jnS7SqtLrKaGT8or2CB71QDE4wH9oER
-104.98364342454686,39.752901933801276,2021-10-27T02:56:02.000000Z,"{'timestamp': '2022-04-09T00:02:36.178000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.245.27.37/tcp/44158'], 'height': 1274457}",0.0516357421875,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,145SaAwR393CTaoBmtbzKaEsTRRtkamvGapXbt9pqX6C25TfpSp,3,attractive-cloud-leopard,full,88268cdac3fffff,8c268cdac29bdff,1305558,1305595,"{'short_street': 'Stout St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Stout Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",80,14,1071944,1305776,11TMcMg9gCEUkAoiFpoJdeNJ8YCnH715eZYzt3GYHTvYRczKnpx
-104.89287344598146,39.75823250192411,2021-10-26T21:15:18.000000Z,"{'timestamp': '2022-04-10T05:55:14.999000Z', 'online': 'online', 'listen_addrs': ['/p2p/11XrL632UVHJRuDa1ggLsGL8jja2ZsNotbgPPijsgX3VqvbbPHM/p2p-circuit/p2p/11LpqgsZCSTFUNPSGKUh14SW4snk2bYjBSqyQHYtuLktBdQLzTp'], 'height': 1305358}",0.1461181640625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14GW86e3LzK5WSRPHuGUBzki8H5bBci4ydxei1GNt2ZgZZa16sU,3,real-nylon-elk,full,88268cd1d5fffff,8c268cd1d5311ff,1304892,1305773,"{'short_street': 'E 29th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 29th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",60,10,1071606,1305776,11LpqgsZCSTFUNPSGKUh14SW4snk2bYjBSqyQHYtuLktBdQLzTp
-104.97635726579223,39.71679832560921,2021-10-26T20:14:53.000000Z,"{'timestamp': '2022-04-08T09:00:03.366000Z', 'online': 'online', 'listen_addrs': ['/p2p/11ScEGVh7uC6XqurDH6cKQFteCkDYwBYeD1EU3R2zAA2FiPbKeF/p2p-circuit/p2p/112fZRaAyh45Njik3MN6VgaofBGZTTRiq3kVc98wQuwTAD23uHD1'], 'height': 1302750}",0.060516357421875,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,133DKxirvN6cnCpKHGP5D8jfeurPLGBtQy7yyy1ueyHseJ78xgH,2,lively-sandstone-puppy,full,88268cdabbfffff,8c268cdaba42dff,1304691,1304691,"{'short_street': 'N Ogden St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'North Ogden Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",26,15,1071546,1305776,112fZRaAyh45Njik3MN6VgaofBGZTTRiq3kVc98wQuwTAD23uHD1
-104.9767262170937,39.71692294180676,2021-10-26T17:34:09.000000Z,"{'timestamp': '2022-03-04T04:30:59.799000Z', 'online': 'offline', 'listen_addrs': ['/p2p/11zdHmgEGxTE5PS7uM8yR7QTDMCmH8Rvc7z3FhmLarrtu9MKLFp/p2p-circuit/p2p/11pzwFtK4YpNibFGZu2aTaN3aoAPCVnFYjszMWoqeoNzSR1YrU3'], 'height': 1250870}",0.0452728271484375,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,133DKxirvN6cnCpKHGP5D8jfeurPLGBtQy7yyy1ueyHseJ78xgH,2,merry-blonde-crow,full,88268cdabbfffff,8c268cdaba551ff,1250734,1250838,"{'short_street': 'Emerson St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Emerson Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",26,10,1071377,1305776,11pzwFtK4YpNibFGZu2aTaN3aoAPCVnFYjszMWoqeoNzSR1YrU3
-104.97838254837727,39.74574024132307,2021-10-26T14:41:50.000000Z,"{'timestamp': None, 'online': 'offline', 'listen_addrs': None, 'height': None}",,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,13eCVbi4tTofg38hT5rUFufKHmp1v9X4WDLtBUx2aytaFjRGqf4,2,puny-inky-swallow,full,88268cda89fffff,8c268cda886b1ff,,1143686,"{'short_street': 'N Washington St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'North Washington Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",26,0,1071194,1305776,11fggXkUrAd6JqeSPL9CHd5WoHEJJzHQWZLsKX9swpd3h6HxTe3
-105.02591532940573,39.69609594001896,2021-10-26T03:32:06.000000Z,"{'timestamp': None, 'online': 'offline', 'listen_addrs': None, 'height': None}",,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14CbM79uGnqJYon44ty6fEBSsVeJzkdHzzWqxZD5pMrd2KAWgbL,1,damaged-steel-fox,full,88268cd88dfffff,8c268cd88d01bff,,1070576,"{'short_street': 'S Federal Blvd', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Federal Boulevard', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,4,1070542,1305776,112iEAL77HXiekPGXkR7rByhBkQZbhXLwW8Je3kfuNciWp57nhDi
-104.92099384549223,39.7330589862812,2021-10-26T01:11:57.000000Z,"{'timestamp': '2022-04-09T18:05:10.469000Z', 'online': 'online', 'listen_addrs': ['/ip4/63.231.76.90/tcp/44158'], 'height': 1304672}",0.2922210693359375,14rb2UcfS9U89QmKswpZpjRCUVCVu1haSyqyGY486EvsYtvdJmR,13yqBvgZyr2JDPhLDbB75Y1gyw2gweUiJBM2Ek6nDJtakvvqZpE,2,large-syrup-puma,full,88268cd1bdfffff,8c268cd1bda3dff,1304996,1305761,"{'short_street': 'Ivy St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Ivy Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,2,1070395,1305776,112MgNBJ1uAjdvegn6higyWfZVqMJ5zjRW8VfCXBegY1BKtzn1vD
-105.04059252165494,39.75368116150724,2021-10-25T23:54:20.000000Z,"{'timestamp': '2022-03-31T14:38:11.315000Z', 'online': 'online', 'listen_addrs': ['/ip4/24.8.153.184/tcp/44158', '/p2p/112jPNkhpu6KxnLeqob1MAiBY6jPCEES3dJtrmpq2kW3cE7zYyRz/p2p-circuit/p2p/112X6qPVAmFJNA2TuLdb9KNkmYqjPAa45mN7SHaq1NmqmSFouymN'], 'height': 1291109}",0.20947265625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,14U7YjwNqqCim3F2nwH5H8T8syDuvu7QNFCUJ27qvFHci8raShD,1,obedient-oily-vulture,full,88268cd859fffff,8c268cd859943ff,1304855,1305500,"{'short_street': 'Quitman St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Quitman Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,1,1070319,1305776,112X6qPVAmFJNA2TuLdb9KNkmYqjPAa45mN7SHaq1NmqmSFouymN
-105.02301234591071,39.753425212587786,2021-10-25T22:54:31.000000Z,"{'timestamp': '2022-04-07T06:06:06.602000Z', 'online': 'online', 'listen_addrs': ['/p2p/114VWV82v9QH2eXfabHATmJpnJY9p4VkQm8XdRtyWQTxjJ7c8rk/p2p-circuit/p2p/112pKxLswFcGWWcYnphu2wLGXYSemavsGyTYc2YdwCHn45WFjmPs'], 'height': 1301155}",0.082733154296875,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,146dJWbdL1xT887ZoWU3kn2PCfjc5Fns9QH6QNMNXD12WRQ5PKr,1,custom-mustard-narwhal,full,88268cdae5fffff,8c268cdae4219ff,1304881,1304881,"{'short_street': 'W 25th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 25th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,12,1070261,1305776,112pKxLswFcGWWcYnphu2wLGXYSemavsGyTYc2YdwCHn45WFjmPs
-105.05121156074436,39.77492201682651,2021-10-25T21:09:03.000000Z,"{'timestamp': '2022-04-06T21:56:22.498000Z', 'online': 'online', 'listen_addrs': ['/ip4/75.166.37.129/tcp/44158'], 'height': 1300640}",0.23028564453125,14h2zf1gEr9NmvDb2U53qucLN2jLrKU1ECBoxGnSnQ6tiT6V2kM,12zB2ZrRWEUiuXTtJ4bkNF8iic1U5ZMRngEU6Ra3PSMTxKpQPYT,2,steep-blood-okapi,full,88268cda23fffff,8c268cda23609ff,1304647,1305371,"{'short_street': 'Yates St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Yates Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,8,1070160,1305776,112M54XsbPJe173XuAUkusnW9mHSJ6magrLz6AU42QSCrU9QwqKb
